id,level,sp,type,range,target,power,duration,mp,success,weapon,class,requireskills,levelskills,stat1,value1,value2,stat2,value1,value2,stat3,value1,value2,char_level,aoe,aoeradius
2997,0,0,6,3000,5,300,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,0,50,24,0,40,0,0,0,0,0,0
2998,0,0,6,3000,5,200,10,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,0,15,0,0,0,0,0,0,0,0,0
2999,0,0,6,3000,5,250,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,0,25,0,0,0,0,0,0,0,0,0
3000,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,0,10,0,0,0,0,0,0,0,1,2000
3001,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,24,50,0,0,0,0,0,0,0,0,1,2500
3002,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,20,0,10,0,0,0,0,0,0,0,1,2500
3003,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,0,10,0,0,0,0,0,0,0,1,2000
3004,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,22,0,25,0,0,0,0,0,0,0,1,2500
3005,0,0,12,0,5,0,2,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,3000
3010,0,0,17,0,5,200,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,20,20,0,0,0,0,0,0,0,1,1000
3011,0,0,17,0,5,200,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,20,20,0,0,0,0,0,0,0,1,1400
3012,0,0,17,0,5,250,5,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1400
3013,0,0,17,0,5,300,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,20,20,0,0,0,0,0,0,0,1,1400
3014,0,0,7,3000,5,250,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1600
3015,0,0,7,3000,5,300,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1600
3016,0,0,17,0,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1200
3017,0,0,17,0,5,400,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1500
3018,0,0,3,0,5,300,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3019,0,0,17,0,5,500,28,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,21,30,30,0,0,0,0,0,0,0,1,2000
3020,0,0,6,3000,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3021,0,0,6,3000,5,200,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,21,0,35,0,0,0,0,0,0,0,0,0
3022,0,0,6,3000,5,200,16,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,21,0,30,0,0,0,0,0,0,0,1,1000
3023,0,0,6,3000,5,200,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1000
3024,0,0,6,3000,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3025,0,0,6,3000,5,250,2,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3026,0,0,6,3000,5,220,10,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,0,40,24,0,30,0,0,0,0,0,0
3027,0,0,6,3000,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3030,0,0,17,0,5,250,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1000
3031,0,0,6,3000,5,250,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,800
3032,0,0,17,0,5,250,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1200
3033,0,0,3,0,5,500,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3040,0,0,17,0,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,500
3041,0,0,17,0,5,250,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,550
3042,0,0,17,0,5,300,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,600
3043,0,0,7,0,5,200,2,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3044,0,0,7,0,5,200,3,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3045,0,0,7,0,5,250,5,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3047,0,0,6,800,5,200,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,800
3048,0,0,6,900,5,250,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,800
3049,0,0,6,1000,5,300,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,800
3051,0,0,6,1000,5,180,3,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1000
3052,0,0,9,0,5,0,5,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1000
3054,0,0,17,0,5,200,10,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,0,20,0,0,0,0,0,0,0,1,1500
3055,0,0,17,0,5,250,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,0,40,0,0,0,0,0,0,0,1,2000
3056,0,0,17,0,5,300,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,0,60,0,0,0,0,0,0,0,1,2500
3058,0,0,13,2500,5,0,30,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3059,0,0,13,3000,5,0,40,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3061,0,0,8,0,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2500
3063,0,0,10,0,0,0,600,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,0,50,0,0,0,0,0,0,0,0,0
3065,0,0,10,0,0,0,100,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3067,0,0,9,1200,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,0,50,0,0,0,0,0,0,0,0,0
3068,0,0,17,0,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,550
3070,0,0,3,2000,5,25,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3071,0,0,3,2000,5,25,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3072,0,0,3,0,5,300,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3073,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,250,0,0,0,0,0,0,0,0,1,1000
3074,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,325,0,0,0,0,0,0,0,0,1,1000
3075,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,400,0,0,0,0,0,0,0,0,1,1000
3076,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,17,60,0,0,0,0,0,0,0,0,1,1000
3077,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,17,70,0,0,0,0,0,0,0,0,1,1000
3078,0,0,10,0,7,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,17,80,0,0,0,0,0,0,0,0,1,1000
3079,0,0,17,0,5,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,23,0,15,0,0,0,0,1,700
3080,0,0,17,0,5,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,23,0,20,0,0,0,0,1,900
3081,0,0,17,0,5,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,23,0,25,0,0,0,0,1,1100
3082,0,0,17,0,5,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,23,0,30,0,0,0,0,1,1300
3083,0,0,17,0,5,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,23,0,35,0,0,0,0,1,1500
3084,0,0,8,0,3,0,10,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,20,0,19,10,0,0,0,0,0,1,1500
3085,0,0,8,0,3,0,10,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,40,0,19,20,0,0,0,0,0,1,1500
3086,0,0,8,0,3,0,10,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,60,0,19,30,0,0,0,0,0,1,1500
3087,0,0,8,0,3,0,10,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,80,0,19,40,0,0,0,0,0,1,1500
3088,0,0,8,0,3,0,10,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,100,0,19,50,0,0,0,0,0,1,1500
3089,0,0,10,0,3,0,3,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,26,0,300,17,20,0,0,0,0,0,1,1000
3092,0,0,13,0,5,0,3,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1200
3093,0,0,7,2500,5,0,6,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3094,0,0,9,1200,5,0,10,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,50,0,0,0,0,0,0,0,0,0,0
3095,0,0,13,1200,5,0,10,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3096,0,0,13,1200,5,0,20,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3097,0,0,7,2500,5,0,15,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3098,0,0,7,2000,5,200,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3101,1,6,12,0,0,0,2,100,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3102,1,8,12,0,0,0,60,100,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3103,1,10,12,0,0,0,60,200,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3103,0,0,0,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3104,0,0,0,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3106,1,13,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,38,200,30,0,0,0,0,0,0,0,0,0
3107,1,13,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,39,100,30,0,0,0,0,0,0,0,0,0
3108,1,15,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,400,0,22,30,20,0,0,0,0,0,0
3109,1,16,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,50,10,24,40,0,0,0,0,0,0,0
3110,1,16,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,50,10,21,50,20,0,0,0,0,0,0
3111,1,16,8,0,0,0,420,500,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,20,50,20,26,50,20,0,0,0,0,0,0
3112,1,16,12,0,0,30,420,700,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3113,1,20,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,38,300,50,0,0,0,0,0,0,0,0,0
3114,1,20,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,39,200,50,0,0,0,0,0,0,0,0,0
3115,1,20,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,500,0,22,50,30,0,0,0,0,0,0
3116,1,25,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,70,20,24,50,0,0,0,0,0,0,0
3117,1,25,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,70,20,21,70,30,0,0,0,0,0,0
3118,1,25,8,0,0,0,600,1000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,20,70,30,26,70,30,0,0,0,0,0,0
3119,1,25,12,0,0,50,600,1300,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3121,1,10,6,2500,5,100,20,50,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,21,30,50,0,0,0,0,0,0,0,0,0
3122,1,12,6,2500,5,100,15,50,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3123,1,13,6,2500,5,100,20,50,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3126,1,1,11,2600,8,0,0,0,150,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3131,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,80,0,0,0,0,0,0,0,0,0,0
3132,1,13,12,0,0,37,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,0,37,0,0,0,0,0,0,0,0,0
3133,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,85,0,0,0,0,0,0,0,0,0,0
3134,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,22,80,0,0,0,0,0,0,0,0,0,0
3135,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,21,130,0,0,0,0,0,0,0,0,0,0
3136,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,24,46,0,0,0,0,0,0,0,0,0,0
3137,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,20,90,0,0,0,0,0,0,0,0,0,0
3138,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,38,660,0,0,0,0,0,0,0,0,0,0
3139,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,39,500,0,0,0,0,0,0,0,0,0,0
3140,1,13,12,0,0,0,600,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,26,100,0,0,0,0,0,0,0,0,0,0
3150,1,1,18,1,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,1,525,525,0,0,0,0,0,0,0,0,0
3151,1,1,18,1,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,1,525,525,0,0,0,0,0,0,0,0,0
3152,1,1,18,1,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,2,551,528,0,0,0,0,0,0,0,0,0
3153,1,1,18,2,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,51,536,510,0,0,0,0,0,0,0,0,0
3154,1,1,18,3,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,61,536,510,0,0,0,0,0,0,0,0,0
3171,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,30,0,0,0,0,0,0,0,0,1,1200
3172,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,35,0,0,0,0,0,0,0,0,1,1200
3173,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,40,0,0,0,0,0,0,0,0,1,1200
3174,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,50,0,0,0,0,0,0,0,0,1,1200
3175,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,60,0,0,0,0,0,0,0,0,1,1200
3176,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,76,70,0,0,0,0,0,0,0,0,1,1200
3177,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3178,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3179,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3180,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3181,1,40,17,0,10,500,60,5000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,24,0,60,0,0,0,0,0,0,0,1,3000
3182,1,40,17,0,10,400,40,5000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,2000
3183,1,40,17,0,10,900,0,5000,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,3000
3184,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3185,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3186,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3187,1,0,10,0,1,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3200,0,0,10,0,3,0,0,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,1500,0,17,1000,0,0,0,0,0,1,5000
3201,0,0,8,0,3,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,60,20,20,80,20,0,0,0,0,1,5000
3202,0,0,8,0,3,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,50,30,21,50,20,0,0,0,0,1,5000
3203,0,0,8,0,3,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,24,40,0,26,40,20,0,0,0,0,1,5000
3204,0,0,8,0,3,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,300,0,22,60,20,0,0,0,0,1,5000
3209,0,0,12,0,8,0,2,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,5000
3210,0,0,8,0,0,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,19,500,0,21,500,0,0,0,0,0,0,0
3211,0,0,8,0,0,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,18,500,0,0,0,0,0,0,0,0,0,0
3212,0,0,8,0,0,0,300,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,23,500,0,0,0,0,0,0,0,0,0,0
3213,0,0,12,0,0,0,1200,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3214,0,0,10,0,0,0,0,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,1500,0,17,1000,0,0,0,0,0,0,0
3215,0,0,6,4000,8,2000,0,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3216,0,0,13,4000,8,0,600,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3217,0,0,13,4000,8,0,600,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3218,0,0,13,4000,8,0,2,1,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3220,1,0,15,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3221,1,0,15,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3221,0,0,0,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3222,0,0,0,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3223,0,0,0,0,0,0,0,0,0,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3225,1,0,10,0,0,0,0,100,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,17,300,0,0,0,0,0,0,0,0,0,0
3226,1,0,12,0,8,0,2,1,100,0|0|0|0|0,0|0|0|0|0,3220|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,1,5000
3227,1,0,12,0,8,0,2,1,100,0|0|0|0|0,0|0|0|0|0,3220|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,1,5000
3251,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3252,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3253,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3254,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3255,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3256,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3257,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3258,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3259,1,0,14,0,0,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
3260,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3261,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3262,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3263,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3264,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3265,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3266,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3267,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3268,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3269,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3270,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3271,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
3272,1,0,10,0,3,0,0,0,100,0|0|0|0|0,0|0|0|0|0,0|0|0,0|0|0,16,100,0,0,0,0,0,0,0,0,1,100
